"Billing Tag","Client","Agent","Instance","Backupset","Subclient","Storage Policy","Copy","Front End Backup Size","Front End Archive Size","Primary App Size","Protected App Size","Media Size"
"AWS - Glacier","JBPAINFCL064","SQL Server","JBPAINFCL056/JBPAINFCL056","defaultBackupSet","JBPAINFCL056\STGOP1","_STP_DATACENTER_CLOUD_VAULT","Primary","0","0","0","0","0"
"DCCM - OnPremisses","JBPAINFCL064","SQL Server","JBPAINFCL056/JBPAINFCL056","defaultBackupSet","JBPAINFCL056\FULL","#STP_DATACENTER_DB_02","1.Primary","0","0","0","0","0"
"DCCM - OnPremisses","JBPAINFCL064","SQL Server","JBPAINFCL056/JBPAINFCL056","defaultBackupSet","JBPAINFCL056\SISCOM","#STP_DATACENTER_DB_02","1.Primary","0","0","0","0","0"
"DCCM - OnPremisses","JBPAINFCL064","SQL Server","JBPAINFCL056/JBPAINFCL056","defaultBackupSet","JBPAINFCL056\STGOP1","#STP_DATACENTER_DB_01","1.Primary","0","0","0","0","0"
"GCP - Archive","JBPAINFCL064","SQL Server","JBPAINFCL056/JBPAINFCL056","defaultBackupSet","JBPAINFCL056\FULL","#_STP_GCP_SQL_DB","Primary","0","0","30.428","30.428","3.882"
"GCP - Archive","JBPAINFCL064","SQL Server","JBPAINFCL056/JBPAINFCL056","defaultBackupSet","JBPAINFCL056\SISCOM","#_STP_GCP_SQL_DB","Primary","0","0","11.969","11.969","1.527"
"GCP - Archive","JBPAINFCL064","SQL Server","JBPAINFCL056/JBPAINFCL056","defaultBackupSet","JBPAINFCL056\STGOP1","#_STP_GCP_SQL_DB","Primary","0","0","11.22","11.22","1.431"
"AWS - Glacier","JBPAINFCL065","SQL Server","JBPAINFCL065","defaultBackupSet","JBPAINFCL065/SIMPLE","#STP_DATACENTER_DB_01","2.AWS","0","0","0","0","0"
"AWS - Glacier","JBPAINFCL065","SQL Server","JBPAINFCL065","defaultBackupSet","JBPAINFCL065/SIMPLE","_STP_DATACENTER_CLOUD_VAULT","Primary","0","0","0","0","0"
"DCCM - OnPremisses","JBPAINFCL065","SQL Server","JBPAINFCL065","defaultBackupSet","JBPAINFCL065/SIMPLE","#STP_DATACENTER_DB_01","1.Primary","0","0","0","0","0"
"GCP - Archive","JBPAINFCL065","SQL Server","JBPAINFCL065","defaultBackupSet","JBPAINFCL065/SIMPLE","#_STP_GCP_SQL_DB","Primary","0","0","0.015","0.015","0.002"
"DCCM - OnPremisses","JBPAINFSR005","Windows 2003 64-bit File System","DefaultInstanceName","defaultBackupSet","default","STP_TVGRJ_FS_FILE","1.Primary","0","0","0","0","0"
"AWS - Glacier","JBPAINFSR006","Windows File System","DefaultInstanceName","defaultBackupSet","JBPAINFSR006","STP_TVGRJ_FS_FILE","2.AWS","0","0","0","0","0"
"AWS - Glacier","JBPAINFSR006","Windows File System","DefaultInstanceName","defaultBackupSet","JBPAINFSR006","#STP_DATACENTER_FS_02","2.AWS","0","0","0","0","0"
"DCCM - OnPremisses","JBPAINFSR006","Virtual Server in vcenterhc.corp.tvglobo.com.br","VMware","defaultBackupSet","Cluster_HC380","#STP_DATACENTER_VM_01","Primary","0","0","0","0","0"
"DCCM - OnPremisses","JBPAINFSR006","Windows File System","DefaultInstanceName","defaultBackupSet","JBPAINFSR006","#STP_DATACENTER_FS_02","1.Primary","0","0","0","0","0"
"AWS - Glacier","JBPAINFSR007","Windows File System","DefaultInstanceName","defaultBackupSet","JBPAINFSR007","STP_TVGRJ_FS_FILE","2.AWS","0","0","0","0","0"
"AWS - Glacier","JBPAINFSR007","Windows File System","DefaultInstanceName","defaultBackupSet","JBPAINFSR007","#STP_DATACENTER_FS_02","2.AWS","0","0","0","0","0"
"DCCM - OnPremisses","JBPAINFSR007","Virtual Server in vcenterhc.corp.tvglobo.com.br","VMware","defaultBackupSet","Cluster_HC380","#STP_DATACENTER_VM_01","Primary","0","0","0","0","0"
"DCCM - OnPremisses","JBPAINFSR007","Windows File System","DefaultInstanceName","defaultBackupSet","JBPAINFSR007","#STP_DATACENTER_FS_02","1.Primary","0","0","0","0","0"
"DCCM - OnPremisses","JBPAINFSR009","Virtual Server in vcentercs.corp.tvglobo.com.br","VMware","defaultBackupSet","Cluster_PRDJB_CSPROD","#STP_DATACENTER_VM_01","Primary","0.102","0","0.41","0.41","0.072"
"DCCM - OnPremisses","JBPAINFSR011","Virtual Server in vcentercs.corp.tvglobo.com.br","VMware","defaultBackupSet","Cluster_HC380","#STP_DATACENTER_VM_01","Primary","0.055","0","0.271","0.271","0.047"
"AWS - Glacier","JBPAINFSR011","SQL Server","JBPAINFSR011","defaultBackupSet","JBPAINFSR011/FULL","#STP_DATACENTER_DB_01","2.AWS","0","0","0","0","0"
"AWS - Glacier","JBPAINFSR011","SQL Server","JBPAINFSR011","defaultBackupSet","JBPAINFSR011/FULL","_STP_DATACENTER_CLOUD_VAULT","Primary","0","0","0","0","0"
"AWS - Glacier","JBPAINFSR011","SQL Server","JBPAINFSR011","defaultBackupSet","JBPAINFSR011/SIMPLE","#STP_DATACENTER_DB_01","2.AWS","0","0","0","0","0"
"AWS - Glacier","JBPAINFSR011","SQL Server","JBPAINFSR011","defaultBackupSet","JBPAINFSR011/SIMPLE","_STP_DATACENTER_CLOUD_VAULT","Primary","0","0","0","0","0"
"AWS - Glacier","JBPAINFSR011","SQL Server","JBPAINFSR011","defaultBackupSet","NAO_SINCRONIZADO","#STP_DATACENTER_DB_01","2.AWS","0","0","0","0","0"
"AWS - Glacier","JBPAINFSR011","SQL Server","JBPAINFSR011","defaultBackupSet","JBPAINFSR011/ReportServer","#STP_DATACENTER_DB_01","2.AWS","0","0","0","0","0"
"DCCM - OnPremisses","JBPAINFSR011","SQL Server","JBPAINFSR011","defaultBackupSet","JBPAINFSR011/FULL","#STP_DATACENTER_DB_01","1.Primary","0","0","0","0","0"
"DCCM - OnPremisses","JBPAINFSR011","SQL Server","JBPAINFSR011","defaultBackupSet","JBPAINFSR011/SIMPLE","#STP_DATACENTER_DB_01","1.Primary","0","0","0","0","0"
"DCCM - OnPremisses","JBPAINFSR011","SQL Server","JBPAINFSR011","defaultBackupSet","NAO_SINCRONIZADO","#STP_DATACENTER_DB_01","1.Primary","0","0","0","0","0"
"DCCM - OnPremisses","JBPAINFSR011","SQL Server","JBPAINFSR011","defaultBackupSet","JBPAINFSR011/ReportServer","#STP_DATACENTER_DB_01","1.Primary","0","0","0","0","0"
"GCP - Archive","JBPAINFSR011","SQL Server","JBPAINFSR011","defaultBackupSet","JBPAINFSR011/FULL","#_STP_GCP_SQL_DB","Primary","0","0","0.089","0.089","0.011"
"GCP - Archive","JBPAINFSR011","SQL Server","JBPAINFSR011","defaultBackupSet","JBPAINFSR011/SIMPLE","#_STP_GCP_SQL_DB","Primary","0","0","0.048","0.048","0.006"
"GCP - Archive","JBPAINFSR011","SQL Server","JBPAINFSR011","defaultBackupSet","JBPAINFSR011/FULL/STAGING/REPORTSERVER","#_STP_GCP_SQL_DB","Primary","0","0","0","0","0"
"DCCM - OnPremisses","JBPAINFSR012","Virtual Server in vcentercs.corp.tvglobo.com.br","VMware","defaultBackupSet","Cluster_HC380","#STP_DATACENTER_VM_01","Primary","0.05","0","0.249","0.249","0.044"
"AWS - Glacier","JBPAINFSR012","SQL Server","JBPAINFSR012","defaultBackupSet","JBPAINFSR012/FULL","#STP_DATACENTER_DB_01","2.AWS","0","0","0","0","0"
"AWS - Glacier","JBPAINFSR012","SQL Server","JBPAINFSR012","defaultBackupSet","JBPAINFSR012/FULL","_STP_DATACENTER_CLOUD_VAULT","Primary","0","0","0","0","0"
"AWS - Glacier","JBPAINFSR012","SQL Server","JBPAINFSR012","defaultBackupSet","JBPAINFSR012/SIMPLE","#STP_DATACENTER_DB_01","2.AWS","0","0","0","0","0"
"AWS - Glacier","JBPAINFSR012","SQL Server","JBPAINFSR012","defaultBackupSet","JBPAINFSR012/SIMPLE","_STP_DATACENTER_CLOUD_VAULT","Primary","0","0","0","0","0"
"AWS - Glacier","JBPAINFSR012","SQL Server","JBPAINFSR012","defaultBackupSet","NAO_SINCRONIZADO","STP_TVGRJ_DB_SQL","2.AWS","0","0","0","0","0"
"DCCM - OnPremisses","JBPAINFSR012","SQL Server","JBPAINFSR012","defaultBackupSet","JBPAINFSR012/FULL","#STP_DATACENTER_DB_01","1.Primary","0","0","0","0","0"
"DCCM - OnPremisses","JBPAINFSR012","SQL Server","JBPAINFSR012","defaultBackupSet","JBPAINFSR012/SIMPLE","#STP_DATACENTER_DB_01","1.Primary","0","0","0","0","0"
"DCCM - OnPremisses","JBPAINFSR012","SQL Server","JBPAINFSR012","defaultBackupSet","NAO_SINCRONIZADO","STP_TVGRJ_DB_SQL","1.PrimaryNova","0","0","0","0","0"
"GCP - Archive","JBPAINFSR012","SQL Server","JBPAINFSR012","defaultBackupSet","JBPAINFSR012/FULL","#_STP_GCP_SQL_DB","Primary","0","0","0","0","0"
"GCP - Archive","JBPAINFSR012","SQL Server","JBPAINFSR012","defaultBackupSet","JBPAINFSR012/SIMPLE","#_STP_GCP_SQL_DB","Primary","0","0","0.015","0.015","0.002"
"DCCM - OnPremisses","jbpainfsr013","Windows 2003 64-bit File System","DefaultInstanceName","defaultBackupSet","FS-W2K3-JBPAINFSR013","STP_TVGRJ_FS_FILE","1.Primary","0.089","0","0","0","0"
"DCCM - OnPremisses","JBPAINFSR016","Virtual Server in vcentercs.corp.tvglobo.com.br","VMware","defaultBackupSet","Cluster_HC380","#STP_DATACENTER_VM_01","Primary","0.066","0","0.327","0.327","0.057"
"AWS - Glacier","JBPAINFSR016","Windows File System","DefaultInstanceName","defaultBackupSet","FS-JBPAINFSR016","#STP_DATACENTER_FS_02","2.AWS","0","0","0","0.046","0.024"
"DCCM - OnPremisses","JBPAINFSR016","Windows File System","DefaultInstanceName","defaultBackupSet","FS-JBPAINFSR016","#STP_DATACENTER_FS_02","1.Primary","0","0","0.947","0.947","0.139"
"DCCM - OnPremisses","JBPAINFSR017","Virtual Server in vcentercs.corp.tvglobo.com.br","VMware","defaultBackupSet","Cluster_HC380","#STP_DATACENTER_VM_01","Primary","0.054","0","0.271","0.271","0.047"
"AWS - Glacier","JBPAINFSR017","Windows File System","DefaultInstanceName","defaultBackupSet","default","#STP_DATACENTER_FS_02","2.AWS","0","0","0","0.014","0.008"
"DCCM - OnPremisses","JBPAINFSR017","Windows File System","DefaultInstanceName","defaultBackupSet","default","#STP_DATACENTER_FS_02","1.Primary","0","0","0.915","0.915","0.134"
"DCCM - OnPremisses","JBPAINFSR021","Virtual Server in vcentercs.corp.tvglobo.com.br","VMware","defaultBackupSet","Cluster_CSMGMT","#STP_DATACENTER_VM_01","Primary","0.144","0","0.714","0.714","0.125"
"DCCM - OnPremisses","JBPAINFSR022","Virtual Server in vcentercs.corp.tvglobo.com.br","VMware","defaultBackupSet","Cluster_PRDJB_CSPROD","#STP_DATACENTER_VM_01","Primary","0.06","0","0.238","0.238","0.041"
"DCCM - OnPremisses","JBPAINFSR023","Virtual Server in vcentercs.corp.tvglobo.com.br","VMware","defaultBackupSet","Cluster_PRDJB_CSPROD","#STP_DATACENTER_VM_01","Primary","0.07","0","0.254","0.254","0.044"
"DCCM - OnPremisses","JBPAINFSR024","Virtual Server in vcentercs.corp.tvglobo.com.br","VMware","defaultBackupSet","Cluster_CSMGMT","#STP_DATACENTER_VM_01","Primary","0.194","0","0.963","0.963","0.168"
"DCCM - OnPremisses","JBPAINFSR029","Windows 2003 64-bit File System","DefaultInstanceName","defaultBackupSet","default","STP_TVGRJ_FS_FILE","1.Primary","0.08","0","0","0","0"
"AWS - Glacier","JBPAINFSR029","Windows 2003 64-bit File System","DefaultInstanceName","defaultBackupSet","default","STP_TVGRJ_FS_FILE","2.AWS","0","0","0","0","0"
"AWS - Glacier","JBPAINFSR029","SQL Server","JBPAINFSR029","defaultBackupSet","JBPAINFSR029/FULL","STP_TVGRJ_DB_SQL","2.AWS","0","0","0","0","0"
"AWS - Glacier","JBPAINFSR029","SQL Server","JBPAINFSR029","defaultBackupSet","JBPAINFSR029/SIMPLE","STP_TVGRJ_DB_SQL","2.AWS","0","0","0","0","0"
"DCCM - OnPremisses","JBPAINFSR029","SQL Server","JBPAINFSR029","defaultBackupSet","JBPAINFSR029/FULL","STP_TVGRJ_DB_SQL","1.PrimaryNova","0","0","0","0","0"
"DCCM - OnPremisses","JBPAINFSR029","SQL Server","JBPAINFSR029","defaultBackupSet","JBPAINFSR029/SIMPLE","STP_TVGRJ_DB_SQL","1.PrimaryNova","0","0","0","0","0"
"DCCM - OnPremisses","JBPAINFSR033","Virtual Server in vcentercs.corp.tvglobo.com.br","VMware","defaultBackupSet","Cluster_PRDJB_CSPROD","#STP_DATACENTER_VM_01","Primary","0.02","0","0.094","0.094","0.016"
"DCCM - OnPremisses","JBPAINFSR036","Windows File System","DefaultInstanceName","defaultBackupSet","FS-JBPAINFSR036","#STP_DATACENTER_FS_02","1.Primary","0.162","0","1.123","1.123","0.164"
"AWS - Glacier","JBPAINFSR036","Windows File System","DefaultInstanceName","defaultBackupSet","FS-JBPAINFSR036","#STP_DATACENTER_FS_02","2.AWS","0","0","0","0.066","0.037"
"DCCM - OnPremisses","JBPAINFSR050","Virtual Server in vcentercs.corp.tvglobo.com.br","VMware","defaultBackupSet","Cluster_PRDJB_CSPROD","#STP_DATACENTER_VM_01","Primary","0.062","0","0.246","0.246","0.043"
"DCCM - OnPremisses","JBPAINFSR051","Virtual Server in vcentercs.corp.tvglobo.com.br","VMware","defaultBackupSet","Cluster_PRDJB_CSPROD","#STP_DATACENTER_VM_01","Primary","0.106","0","0.418","0.418","0.073"
"DCCM - OnPremisses","JBPAINFSR051","Virtual Server in vcentercs.corp.tvglobo.com.br","VMware","defaultBackupSet","Cluster_PRDJB_CSPROD","#STP_DATACENTER_VM_01","Primary","0.069","0","0","0","0"
"DCCM - OnPremisses","JBPAINFSR054.del","Virtual Server in vcentercs.corp.tvglobo.com.br","VMware","defaultBackupSet","Cluster_PRDJB_CSPROD","#STP_DATACENTER_VM_01","Primary","0.542","0","2.17","2.17","0.379"
"DCCM - OnPremisses","JBPAINFSR055","Virtual Server in vcentercs.corp.tvglobo.com.br","VMware","defaultBackupSet","Cluster_PRDJB_CSPROD","#STP_DATACENTER_VM_01","Primary","0.058","0","0.233","0.233","0.041"
"DCCM - OnPremisses","JBPAINFSR056","Virtual Server in vcentercs.corp.tvglobo.com.br","VMware","defaultBackupSet","Cluster_PRDJB_CSPROD","#STP_DATACENTER_VM_01","Primary","0.074","0","0.301","0.301","0.053"
"DCCM - OnPremisses","JBPAINFSR058","Virtual Server in vcentercs.corp.tvglobo.com.br","VMware","defaultBackupSet","Cluster_PRDJB_CSPROD","#STP_DATACENTER_VM_01","Primary","0.135","0","0.723","0.723","0.126"
"DCCM - OnPremisses","JBPAINFSR059","Windows File System","DefaultInstanceName","defaultBackupSet","default","#STP_DATACENTER_FS_02","1.Primary","0.916","0","3.495","3.495","0.512"
"AWS - Glacier","JBPAINFSR059","Windows File System","DefaultInstanceName","defaultBackupSet","default","#STP_DATACENTER_FS_02","2.AWS","0","0","0","0.026","0.015"
"DCCM - OnPremisses","JBPAINFSR060","Virtual Server in vcentercs.corp.tvglobo.com.br","VMware","defaultBackupSet","Cluster_PRDJB_CSPROD","#STP_DATACENTER_VM_01","Primary","0.058","0","0.231","0.231","0.04"
"DCCM - OnPremisses","JBPAINFSR061","Virtual Server in vcentercs.corp.tvglobo.com.br","VMware","defaultBackupSet","Cluster_PRDJB_CSPROD","#STP_DATACENTER_VM_01","Primary","0.047","0","0.239","0.239","0.042"
"DCCM - OnPremisses","JBPAINFSR062","Virtual Server in vcentercs.corp.tvglobo.com.br","VMware","defaultBackupSet","Cluster_PRDJB_CSPROD","#STP_DATACENTER_VM_01","Primary","0.139","0","0.552","0.552","0.096"
"DCCM - OnPremisses","JBPAINFSR063","Virtual Server in vcentercs.corp.tvglobo.com.br","VMware","defaultBackupSet","Cluster_PRDJB_CSPROD","#STP_DATACENTER_VM_01","Primary","0.076","0","0.307","0.307","0.054"
"DCCM - OnPremisses","JBPAINFSR065","Virtual Server in vcentercs.corp.tvglobo.com.br","VMware","defaultBackupSet","Cluster_PRDJB_CSPROD","#STP_DATACENTER_VM_01","Primary","0.044","0","0.177","0.177","0.031"
"DCCM - OnPremisses","JBPAINFSR068","Virtual Server in vcentercs.corp.tvglobo.com.br","VMware","defaultBackupSet","Cluster_PRDJB_CSPROD","#STP_DATACENTER_VM_01","Primary","0.075","0","0.374","0.374","0.065"
"AWS - Glacier","JBPAINFSR068","Windows File System","DefaultInstanceName","defaultBackupSet","default","#STP_DATACENTER_FS_02","2.AWS","0","0","0","0.065","0.035"
"DCCM - OnPremisses","JBPAINFSR068","Windows File System","DefaultInstanceName","defaultBackupSet","default","#STP_DATACENTER_FS_02","1.Primary","0","0","0.708","0.708","0.104"
"DCCM - OnPremisses","JBPAINFSR072","Virtual Server in vcentercs.corp.tvglobo.com.br","VMware","defaultBackupSet","Cluster_PRDJB_CSPROD","#STP_DATACENTER_VM_01","Primary","0.125","0","0.498","0.498","0.087"
"DCCM - OnPremisses","JBPAINFSR073","Virtual Server in vcentercs.corp.tvglobo.com.br","VMware","defaultBackupSet","Cluster_PRDJB_CSPROD","#STP_DATACENTER_VM_01","Primary","0.148","0","0.591","0.591","0.103"
"DCCM - OnPremisses","JBPAINFSR074","Virtual Server in vcentercs.corp.tvglobo.com.br","VMware","defaultBackupSet","Cluster_PRDJB_CSPROD","#STP_DATACENTER_VM_01","Primary","0.032","0","0.129","0.129","0.023"
"DCCM - OnPremisses","JBPAINFSR075","Virtual Server in vcentercs.corp.tvglobo.com.br","VMware","defaultBackupSet","Cluster_PRDJB_CSPROD","#STP_DATACENTER_VM_01","Primary","0.063","0","0.251","0.251","0.044"
"DCCM - OnPremisses","JBPAINFSR076","Virtual Server in vcentercs.corp.tvglobo.com.br","VMware","defaultBackupSet","Cluster_PRDJB_CSPROD","#STP_DATACENTER_VM_01","Primary","0.061","0","0.243","0.243","0.042"
"DCCM - OnPremisses","JBPAINFSR077","Virtual Server in vcentercs.corp.tvglobo.com.br","VMware","defaultBackupSet","Cluster_PRDJB_CSPROD","#STP_DATACENTER_VM_01","Primary","0.069","0","0.273","0.273","0.048"
"DCCM - OnPremisses","JBPAINFSR078","Virtual Server in vcentercs.corp.tvglobo.com.br","VMware","defaultBackupSet","Cluster_PRDJB_CSPROD","#STP_DATACENTER_VM_01","Primary","0.037","0","0.147","0.147","0.026"
"DCCM - OnPremisses","JBPAINFSR079","Virtual Server in vcentercs.corp.tvglobo.com.br","VMware","defaultBackupSet","Cluster_PRDJB_CSPROD","#STP_DATACENTER_VM_01","Primary","0.03","0","0.12","0.12","0.021"
"DCCM - OnPremisses","JBPAINFSR080","Virtual Server in vcenterhc.corp.tvglobo.com.br","VMware","defaultBackupSet","Cluster_HC380","#STP_DATACENTER_VM_01","Primary","0.037","0","0","0","0"
"AWS - Glacier","JBPAINFSR080","Windows File System","DefaultInstanceName","defaultBackupSet","FS-JBPAINFSR080","STP_TVGRJ_FS_FILE","2.AWS","0","0","0","0","0"
"AWS - Glacier","JBPAINFSR080","Windows File System","DefaultInstanceName","defaultBackupSet","FS-JBPAINFSR080","#STP_DATACENTER_FS_02","2.AWS","0","0","0","0","0"
"AWS - Glacier","JBPAINFSR080","SQL Server","JBPAINFSR080\POWERPIVOT","defaultBackupSet","JBPAINFSR080/POWERPIVOT/SIMPLE","#STP_DATACENTER_DB_01","2.AWS","0","0","0","0","0"
"DCCM - OnPremisses","JBPAINFSR080","Windows File System","DefaultInstanceName","defaultBackupSet","FS-JBPAINFSR080","STP_TVGRJ_FS_FILE","1.Primary","0","0","0","0","0"
"DCCM - OnPremisses","JBPAINFSR080","Windows File System","DefaultInstanceName","defaultBackupSet","FS-JBPAINFSR080","#STP_DATACENTER_FS_02","1.Primary","0","0","0","0","0"
"DCCM - OnPremisses","JBPAINFSR080","SQL Server","JBPAINFSR080\POWERPIVOT","defaultBackupSet","JBPAINFSR080/POWERPIVOT/SIMPLE","#STP_DATACENTER_DB_01","1.Primary","0","0","0","0","0"
"DCCM - OnPremisses","JBPAINFSR081","Virtual Server in vcentercs.corp.tvglobo.com.br","VMware","defaultBackupSet","Cluster_PRDJB_CSPROD","#STP_DATACENTER_VM_01","Primary","0.016","0","0","0","0"
"AWS - Glacier","JBPAINFSR081","Windows File System","DefaultInstanceName","defaultBackupSet","default","#STP_DATACENTER_FS_02","2.AWS","0","0","0","0","0"
"DCCM - OnPremisses","JBPAINFSR082","Virtual Server in vcentercs.corp.tvglobo.com.br","VMware","defaultBackupSet","Cluster_PRDJB_CSPROD","#STP_DATACENTER_VM_01","Primary","0.159","0","0.641","0.641","0.112"
"DCCM - OnPremisses","JBPAINFSR083","Virtual Server in vcentercs.corp.tvglobo.com.br","VMware","defaultBackupSet","Cluster_PRDJB_CSPROD","#STP_DATACENTER_VM_01","Primary","0.076","0","0.31","0.31","0.054"
"AWS - Glacier","JBPAINFSR083","Windows File System","DefaultInstanceName","defaultBackupSet","default","#STP_DATACENTER_FS_02","2.AWS","0","0","0","0.022","0.012"
"DCCM - OnPremisses","JBPAINFSR083","Windows File System","DefaultInstanceName","defaultBackupSet","default","#STP_DATACENTER_FS_02","1.Primary","0","0","0.724","0.724","0.106"
"DCCM - OnPremisses","JBPAINFSR084","Virtual Server in vcentercs.corp.tvglobo.com.br","VMware","defaultBackupSet","Cluster_PRDJB_CSPROD","#STP_DATACENTER_VM_01","Primary","0.053","0","0.212","0.212","0.037"
"AWS - Glacier","JBPAINFSR084","Windows File System","DefaultInstanceName","defaultBackupSet","default","#STP_DATACENTER_FS_02","2.AWS","0","0","0","0.009","0.005"
"DCCM - OnPremisses","JBPAINFSR084","Windows File System","DefaultInstanceName","defaultBackupSet","default","#STP_DATACENTER_FS_02","1.Primary","0","0","0.308","0.308","0.045"
"DCCM - OnPremisses","JBPAINFSR085","Virtual Server in vcentercs.corp.tvglobo.com.br","VMware","defaultBackupSet","Cluster_PRDJB_CSPROD","#STP_DATACENTER_VM_01","Primary","0.05","0","0.19","0.19","0.033"
"DCCM - OnPremisses","JBPAINFSR086","Virtual Server in vcentercs.corp.tvglobo.com.br","VMware","defaultBackupSet","Cluster_PRDJB_CSPROD","#STP_DATACENTER_VM_01","Primary","0.003","0","0.016","0.016","0.003"
"DCCM - OnPremisses","JBPAINFSR087","Virtual Server in vcentercs.corp.tvglobo.com.br","VMware","defaultBackupSet","Cluster_PRDJB_CSPROD","#STP_DATACENTER_VM_01","Primary","0.017","0","0.066","0.066","0.012"
"DCCM - OnPremisses","JBPAINFSR088","Virtual Server in vcentercs.corp.tvglobo.com.br","VMware","defaultBackupSet","Cluster_PRDJB_CSPROD","#STP_DATACENTER_VM_01","Primary","0.049","0","0.194","0.194","0.034"
"DCCM - OnPremisses","JBPAINFSR089","Virtual Server in vcentercs.corp.tvglobo.com.br","VMware","defaultBackupSet","Cluster_PRDJB_CSPROD","#STP_DATACENTER_VM_01","Primary","0.056","0","0.222","0.222","0.039"
"DCCM - OnPremisses","JBPAINFSR090","Virtual Server in vcentercs.corp.tvglobo.com.br","VMware","defaultBackupSet","Cluster_PRDJB_CSPROD","#STP_DATACENTER_VM_01","Primary","0.041","0","0.171","0.171","0.03"
"DCCM - OnPremisses","JBPAINFSR091","Windows File System","DefaultInstanceName","defaultBackupSet","default","#STP_DATACENTER_FS_02","1.Primary","0.065","0","0.35","0.35","0.051"
"DCCM - OnPremisses","JBPAINFSR091","Virtual Server in vcentercs.corp.tvglobo.com.br","VMware","defaultBackupSet","Cluster_PRDJB_CSPROD","#STP_DATACENTER_VM_01","Primary","0.05","0","0.196","0.196","0.034"
"AWS - Glacier","JBPAINFSR091","Windows File System","DefaultInstanceName","defaultBackupSet","default","#STP_DATACENTER_FS_02","2.AWS","0","0","0","0.037","0.023"
"DCCM - OnPremisses","JBPAINFSR092","Virtual Server in vcentercs.corp.tvglobo.com.br","VMware","defaultBackupSet","Cluster_PRDJB_CSPROD","#STP_DATACENTER_VM_01","Primary","0.051","0","0.201","0.201","0.035"
"DCCM - OnPremisses","JBPAINFSR094","Virtual Server in vcentercs.corp.tvglobo.com.br","VMware","defaultBackupSet","Cluster_PRDJB_CSPROD","#STP_DATACENTER_VM_01","Primary","0.019","0","0.076","0.076","0.013"
"DCCM - OnPremisses","JBPAINFSR101","Virtual Server in vcentercs.corp.tvglobo.com.br","VMware","defaultBackupSet","Cluster_PRDJB_CSPROD","#STP_DATACENTER_VM_01","Primary","0.037","0","0.145","0.145","0.025"
